,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
457,10,158.52,0,1,2,1,1,1,1,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been 10 months since my last purchase, and in the past year, I've spent $158.52 on women's merchandise. Living in a rural area, I joined as a new customer and made my purchases through their website. I received a marketing email about men's merchandise, and guess what? I actually visited the website! So glad I did because they had some great deals. Can't wait to see what they have in store next! #onlineshopping #greatdeals"
458,2,248.84,1,0,1,0,2,2,0,"Hey everyone! Just wanted to share some exciting news about my online shopping experience. It's been 2 months since my last purchase, and I've spent $248.84 on various items in the past year. I'm a fan of men's merchandise, and I live in a suburban area. Although I'm not a newbie anymore, I still enjoy exploring new products. When it comes to making purchases, I prefer using multiple channels. Recently, I received a marketing email, but it didn't specify whether it was about men's or women's merchandise. I must admit, I didn't visit the website this time, but I'm still looking forward to future opportunities. Happy shopping! #onlineshopping #excitingfinds"
459,8,29.99,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and I've spent $29.99 in the past year on men's merchandise. I live in a rural area (zip code 2) and I'm not a newbie customer. I made my purchase using the web (channel 1). I received a marketing email about men's merchandise (treatment 1), but unfortunately, I didn't visit the website (visit 0). Can't wait for my next online shopping adventure! #onlineshopping #mensfashion"
460,4,360.23,1,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase and I've spent $360.23 in the past year on both men's and women's merchandise. I live in a rural area and I'm not a newbie customer. I made my purchases using the web. Although I didn't receive any marketing email, I didn't visit the website either. Just thought I'd let you know! #onlineshopping #shoppingexperience"
461,10,68.19,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and I've spent $68.19 in the past year. I'm a fan of men's merchandise, so I made a purchase in that category. I live in a rural area (zip code 2) and I made my purchase using the web (channel 1). 

I also received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. I guess I got a bit busy. 

Overall, I've had a great experience shopping on this website, and I'm looking forward to exploring their new collections soon! #onlineshopping #fashion"
462,8,311.71,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and I've spent $311.71 on women's merchandise in the past year. I live in a rural area, and I'm not a new customer. I made my purchases using my phone. Unfortunately, I didn't receive any marketing emails from the website, but I did visit their website. Can't wait to see what they have in store! #onlineshopping #womensfashion #ruralarea"
463,10,129.44,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $129.44 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals online. As a new customer, I prefer shopping on the web using my phone. Interestingly, I received a marketing email about men's merchandise, but I didn't visit the website this time. Can't wait to see what other exciting offers come my way! #onlineshopping #greatdeals"
464,1,289.47,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase, and I've spent a total of $289.47 on women's merchandise in the past year. Living in a rural area, I am considered a new customer and I prefer shopping on my phone. 

I received an email from a website about women's merchandise, but unfortunately, I didn't visit their site this time. Maybe next time! #onlineshopping #womensfashion #missedopportunity"
465,2,399.63,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase and I've spent a total of $399.63 on men's merchandise in the past year. I live in a rural area and I'm a newbie to this website. I made my purchase using my phone and guess what? I received a marketing email about men's merchandise. Although I didn't visit the website this time, I'm really impressed with their personalized marketing approach. Can't wait to see what they have in store for me next time! #onlineshopping #marketingcampaign"
466,6,65.1,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent a total of $65.1 on men's merchandise in the past year. I live in a rural area (zip code 2) and I'm not a new customer. My preferred channel for shopping is through my phone. 

I recently received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Just wanted to let you all know about this awesome campaign and the great deals they have for men's products. Happy shopping! #onlineshopping #mensfashion"
